file,class,method,variable,usage
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",maisEmprestados,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"listar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",destaques,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",idStr,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",request,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",mapping,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",form,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",response,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",livroDestaque,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\action\LivroDestaqueAction.java,tcc.legado.action.LivroDestaqueAction,"editar/4[tcc.legado.action.ActionMapping,tcc.legado.action.ActionForm,tcc.legado.action.HttpServletRequest,tcc.legado.action.HttpServletResponse]",id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\MultaDiariaJob.java,tcc.legado.job.MultaDiariaJob,execute/1[tcc.legado.job.JobExecutionContext],e,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\MultaDiariaJob.java,tcc.legado.job.MultaDiariaJob,execute/1[tcc.legado.job.JobExecutionContext],ctx,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\MultaDiariaJob.java,tcc.legado.job.MultaDiariaJob,execute/1[tcc.legado.job.JobExecutionContext],context,0
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\job\MultaDiariaJob.java,tcc.legado.job.MultaDiariaJob,execute/1[tcc.legado.job.JobExecutionContext],emprestimoEJB,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],rs,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],ps,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],ex,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],e,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarPorId/1[java.lang.Long],sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,rs,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,ex,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,e,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,atrasados,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,stmt,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,buscarAtrasados/0,sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,getConnection/0,e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],rs,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],ps,7
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],emprestimo,7
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,salvar/1[tcc.legado.model.Emprestimo],sql,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",ps,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",idEmprestimo,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",multa,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",dataDevolucao,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarDevolucao/3[java.lang.Long,java.util.Date,double]",sql,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",ps,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",idEmprestimo,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",multa,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,"atualizarMulta/2[java.lang.Long,double]",sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,lista,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,rs,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,ex,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,e,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,stmt,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\EmprestimoDAO.java,tcc.legado.dao.EmprestimoDAO,listarTodos/0,sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",cursor,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",dataReferencia,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",ano,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",diasUteisAtraso,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",feriados,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",multa,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",emp,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",tipoUsuario,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",dataPrevistaUtil,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",dataPrevista,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"calcularMulta/3[tcc.legado.model.Emprestimo,java.lang.String,java.time.LocalDate]",valorDia,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],hoje,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],idEmprestimo,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],livro,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],multa,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],emp,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,registrarDevolucao/1[java.lang.Long],usuario,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,buscarPorId/1[java.lang.Long],id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",livro,6
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",idLivro,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",matricula,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",emp,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",usuario,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",diasUteisPrazo,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"criarEmprestimo/2[java.lang.Long,java.lang.String]",dataPrevista,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,atualizarMultasAtrasadas/0,hoje,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,atualizarMultasAtrasadas/0,multa,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,atualizarMultasAtrasadas/0,emp,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,atualizarMultasAtrasadas/0,usuario,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"isDiaUtil/2[java.time.LocalDate,java.util.List<java.time.LocalDate>]",data,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,"isDiaUtil/2[java.time.LocalDate,java.util.List<java.time.LocalDate>]",feriados,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,calcularDataPrevistaComFeriados/1[int],dataAtual,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,calcularDataPrevistaComFeriados/1[int],ano,4
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,calcularDataPrevistaComFeriados/1[int],feriados,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,calcularDataPrevistaComFeriados/1[int],dataPrevista,5
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\service\EmprestimoService.java,tcc.legado.service.EmprestimoService,calcularDataPrevistaComFeriados/1[int],diasUteis,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",senhaHash,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",senha,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",rs,7
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",ps,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",matricula,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",usuario,7
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,"autenticar/2[java.lang.String,java.lang.String]",sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\AuthDAO.java,tcc.legado.dao.AuthDAO,getConnection/0,e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,buscarPorId/1[java.lang.Long],id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,atualizar/1[tcc.legado.model.Usuario],usuario,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,buscarPorMatricula/1[java.lang.String],matricula,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,salvar/1[tcc.legado.model.Usuario],usuario,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\ejb\usuario\UsuarioEJB.java,tcc.legado.ejb.usuario.UsuarioEJB,excluir/1[java.lang.Long],id,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setDataEmprestimo/1[java.util.Date],dataEmprestimo,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setIdLivro/1[java.lang.Long],idLivro,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setId/1[java.lang.Long],id,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setMulta/1[java.lang.Double],multa,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setIdUsuario/1[java.lang.Long],idUsuario,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setDataPrevistaDevolucao/1[java.util.Date],dataPrevistaDevolucao,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\model\Emprestimo.java,tcc.legado.model.Emprestimo,setDataDevolucaoReal/1[java.util.Date],dataDevolucaoReal,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],rs,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],ps,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],id,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],l,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,buscarPorId/1[java.lang.Long],sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,getConnection/0,e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,atualizar/1[tcc.legado.model.Livro],conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,atualizar/1[tcc.legado.model.Livro],ps,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,atualizar/1[tcc.legado.model.Livro],livro,7
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,atualizar/1[tcc.legado.model.Livro],e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,atualizar/1[tcc.legado.model.Livro],sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,excluir/1[java.lang.Long],conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,excluir/1[java.lang.Long],ps,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,excluir/1[java.lang.Long],e,3
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,excluir/1[java.lang.Long],id,2
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,excluir/1[java.lang.Long],affected,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,excluir/1[java.lang.Long],sql,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,rs,8
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,conn,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,e,1
C:\desenvolvimento\tcc-legado\monolito-biblioteca\src\main\java\tcc\legado\dao\LivroDAO.java,tcc.legado.dao.LivroDAO,listarTodos/0,livros,2
